166	1
10	0	40	24	9	0	166	1
10	0	40	24	9	0	166	3
10	1	40	24	10	0	166	0
10	1	40	24	10	0	166	0
10	210	0	250	24	0	0	166	0
10	0	40	24	0	0	166	0
10	0	40	24	0	0	166	0
10	0	40	24	0	0	166	0
10	0	40	24	0	0	166	0
10	0	40	24	0	0	166	0
10	0	40	24	0	0	166	0
10	0	40	24	0	0	166	0
10	0	40	24	0	0	166	0
10	0	40	24	0	0	166	1
10	0	40	24	0	0	166	1
10	0	40	24	0	0	166	0
10	0	40	24	0	0	166	0
10	0	40	24	0	0	166	0
10	0	40	24	0	0	166	3
10	0	40	24	0	0	166	3
10	0	40	24	0	0	166	1
10	0	40	24	0	0	166	0
10	0	40	24	0	0	166	0
10	0	40	24	0	0	166	0
10	0	40	24	0	0	166	0
10	0	40	24	0	0	166	0
10	0	40	24	0	0	166	1
10	0	40	24	0	0	166	2
10	0	40	24	0	0	166	0
10	0	40	24	0	0	166	0
10	0	40	24	0	0	166	0
10	0	40	24	0	0	166	0
10	0	40	24	0	0	166	0
10	0	40	24	0	0	166	0
10	0	40	24	0	0	166	0
10	0	40	24	0	0	166	0
10	0	40	24	0	0	166	0
10	0	40	24	0	0	166	0
10	0	40	24	0	0	166	1
10	0	40	24	0	0	166	0
10	0	40	24	0	0	166	14
10	0	40	24	0	0	166	0
10	0	40	24	0	0	166	3
10	0	40	24	0	0	166	0
10	0	40	24	0	0	166	0
10	0	40	24	0	0	166	0
10	0	40	24	0	0	166	0
10	0	40	24	0	0	166	0
10	0	40	24	0	0	166	2
10	0	40	24	0	0	166	0
10	0	40	24	0	0	166	0
10	0	40	24	0	0	166	0
10	0	40	24	0	0	166	0
10	0	40	24	0	0	166	0
10	0	40	24	0	0	166	0
10	0	40	24	0	0	166	0
10	0	40	24	0	0	166	0
10	0	40	24	0	0	166	0
10	0	40	24	0	0	166	0
10	0	40	24	0	0	166	0
10	0	40	24	40	0	166	0
10	0	40	24	40	0	166	0
10	0	40	24	9	0	165	0
10	0	40	24	9	0	165	0
10	0	40	24	9	0	165	0
10	0	40	24	10	0	165	6
10	0	40	24	10	0	165	3
10	1	40	24	13	0	165	0
10	1	40	24	13	0	165	0
10	2	40	24	15	0	165	0
10	2	40	24	15	0	165	0
10	2	40	24	16	0	165	0
10	2	40	24	16	0	165	1
10	2	40	24	16	0	165	0
10	2	255	24	18	0	165	0
10	2	255	24	18	0	165	0
10	1	255	24	19	0	165	0
